step,domain,patched_train_loss,baseline_train_loss,delta_vs_baseline
2430,math,1.9359277486801147,2.107120990753174,0.17119324207305908
2431,wiki,3.6051366329193115,3.931804895401001,0.32666826248168945
2432,news,3.599332571029663,3.960299015045166,0.36096644401550293
2433,reviews,4.214388370513916,4.298877239227295,0.0844888687133789
2434,paper,2.162543773651123,2.6373062133789062,0.4747624397277832
2435,code,1.3504477739334106,2.190035104751587,0.8395873308181763
2436,math,1.9879907369613647,2.3386130332946777,0.350622296333313
2437,wiki,2.249182939529419,2.650933265686035,0.4017503261566162
2438,news,4.09156608581543,4.448295593261719,0.35672950744628906
2439,reviews,4.060184001922607,4.129549503326416,0.0693655014038086
2440,paper,2.9200427532196045,3.7427661418914795,0.822723388671875
2441,code,1.5045934915542603,2.0281429290771484,0.5235494375228882
2442,math,1.5326253175735474,1.7199780941009521,0.18735277652740479
2443,wiki,3.411715269088745,3.573835849761963,0.16212058067321777
2444,news,3.257349729537964,3.8028385639190674,0.5454888343811035
2445,reviews,3.0615367889404297,3.0991740226745605,0.03763723373413086
2446,paper,3.298232316970825,4.5365729331970215,1.2383406162261963
2447,code,1.3151881694793701,1.9315279722213745,0.6163398027420044
2448,math,1.320131540298462,1.8933695554733276,0.5732380151748657
2449,wiki,2.816761016845703,3.515693187713623,0.6989321708679199
2450,news,3.1333911418914795,3.5792269706726074,0.44583582878112793
2451,reviews,3.877619743347168,3.9183850288391113,0.04076528549194336
2452,paper,3.2632486820220947,4.5896830558776855,1.3264343738555908
2453,code,0.8937733769416809,1.173392653465271,0.2796192765235901
2454,math,1.4339498281478882,1.877258062362671,0.4433082342147827
2455,wiki,3.031672477722168,3.4396233558654785,0.40795087814331055
2456,news,3.7676496505737305,4.2324700355529785,0.46482038497924805
2457,reviews,3.886084794998169,3.8944103717803955,0.008325576782226562
2458,paper,3.4511847496032715,4.683923244476318,1.2327384948730469
2459,code,0.7185383439064026,0.9563126564025879,0.2377743124961853
2460,math,1.4073433876037598,1.999216079711914,0.5918726921081543
2461,wiki,3.0978856086730957,3.4195210933685303,0.32163548469543457
2462,news,3.082075357437134,3.6004652976989746,0.5183899402618408
2463,reviews,3.4406397342681885,3.5263452529907227,0.08570551872253418
2464,paper,3.686417818069458,5.141180515289307,1.4547626972198486
2465,code,1.1054283380508423,1.4044692516326904,0.29904091358184814
2466,math,1.546811580657959,1.7656768560409546,0.2188652753829956
2467,wiki,2.434405565261841,2.614513397216797,0.18010783195495605
2468,news,3.633009195327759,4.1555609703063965,0.5225517749786377
2469,reviews,3.430852174758911,3.3797707557678223,-0.05108141899108887
2470,paper,3.8861660957336426,5.272010326385498,1.3858442306518555
2471,code,1.3374748229980469,1.8439847230911255,0.5065099000930786
2472,math,1.3917245864868164,1.8639495372772217,0.4722249507904053
2473,wiki,2.576564073562622,3.2407772541046143,0.6642131805419922
2474,news,3.4460644721984863,3.9118235111236572,0.4657590389251709
2475,reviews,3.984297275543213,3.961625099182129,-0.022672176361083984
2476,paper,1.889687180519104,3.3847522735595703,1.4950650930404663
2477,code,1.1267231702804565,1.3603006601333618,0.23357748985290527
2478,math,1.9655210971832275,2.4866385459899902,0.5211174488067627
2479,wiki,3.296973466873169,4.338714122772217,1.0417406558990479
2480,news,1.7797205448150635,2.2537033557891846,0.4739828109741211
2481,reviews,3.670147180557251,3.6940245628356934,0.023877382278442383
2482,paper,2.1456868648529053,3.354214906692505,1.2085280418395996
2483,code,1.2064093351364136,1.827265739440918,0.6208564043045044
2484,math,1.5314922332763672,1.8120462894439697,0.28055405616760254
2485,wiki,3.3759994506835938,3.63517165184021,0.2591722011566162
2486,news,3.8782434463500977,4.515524387359619,0.6372809410095215
2487,reviews,3.806169271469116,3.8743996620178223,0.06823039054870605
2488,paper,3.3150346279144287,4.479924201965332,1.1648895740509033
2489,code,1.0973224639892578,1.3755096197128296,0.2781871557235718
2490,math,1.3806750774383545,1.7451647520065308,0.36448967456817627
2491,wiki,3.524057388305664,4.36800479888916,0.8439474105834961
2492,news,4.0507707595825195,4.401242256164551,0.35047149658203125
2493,reviews,3.4855589866638184,3.6022281646728516,0.1166691780090332
2494,paper,2.8714840412139893,3.753263235092163,0.8817791938781738
2495,code,1.2395716905593872,1.862964153289795,0.6233924627304077
2496,math,1.7040152549743652,2.333543300628662,0.6295280456542969
2497,wiki,2.8703677654266357,3.118497133255005,0.24812936782836914
2498,news,3.935015916824341,4.003504276275635,0.06848835945129395
2499,reviews,3.9435384273529053,4.017311096191406,0.07377266883850098
2500,paper,2.0603530406951904,3.523585081100464,1.4632320404052734
2501,code,1.460680365562439,2.042466878890991,0.5817865133285522
2502,math,1.8861021995544434,2.3933675289154053,0.5072653293609619
2503,wiki,3.261965274810791,3.2220957279205322,-0.03986954689025879
2504,news,3.2867238521575928,3.5952138900756836,0.3084900379180908
2505,reviews,3.7007405757904053,3.774249315261841,0.07350873947143555
2506,paper,1.7005330324172974,3.8532211780548096,2.152688145637512
2507,code,1.7904399633407593,2.2900898456573486,0.49964988231658936
2508,math,1.626113772392273,1.8166234493255615,0.19050967693328857
2509,wiki,2.777299404144287,3.2793352603912354,0.5020358562469482
2510,news,3.909233570098877,4.223874092102051,0.31464052200317383
2511,reviews,4.045536518096924,4.152836322784424,0.1072998046875
2512,paper,1.4950311183929443,3.76080584526062,2.265774726867676
2513,code,1.505264163017273,2.1665446758270264,0.6612805128097534
2514,math,1.527389645576477,2.0903704166412354,0.5629807710647583
2515,wiki,2.6234636306762695,2.777233123779297,0.15376949310302734
2516,news,3.010181427001953,3.2109103202819824,0.2007288932800293
2517,reviews,3.5266849994659424,3.6616899967193604,0.13500499725341797
2518,paper,1.4797767400741577,3.6604812145233154,2.1807044744491577
2519,code,1.0038001537322998,1.2111754417419434,0.20737528800964355
2520,math,1.1673589944839478,1.4432423114776611,0.2758833169937134
2521,wiki,3.3097984790802,3.6831114292144775,0.37331295013427734
2522,news,3.906097173690796,4.063813209533691,0.1577160358428955
2523,reviews,3.1373658180236816,3.199683427810669,0.062317609786987305
2524,paper,2.638052225112915,3.129559278488159,0.49150705337524414
2525,code,1.2368152141571045,1.7198781967163086,0.4830629825592041
2526,math,0.7910192012786865,1.1472198963165283,0.3562006950378418
2527,wiki,3.3247580528259277,4.190872669219971,0.866114616394043
2528,news,4.852023124694824,5.058226585388184,0.20620346069335938
2529,reviews,2.887432336807251,2.982598304748535,0.09516596794128418
2530,paper,3.6732990741729736,5.270807266235352,1.597508192062378
2531,code,1.1390939950942993,1.608644962310791,0.4695509672164917
2532,math,0.8768448233604431,1.1504932641983032,0.2736484408378601
2533,wiki,2.89565110206604,2.9454634189605713,0.04981231689453125
2534,news,3.0864334106445312,3.3948092460632324,0.30837583541870117
2535,reviews,4.152626991271973,4.257042407989502,0.1044154167175293
2536,paper,3.086064100265503,4.438389301300049,1.352325201034546
2537,code,1.2180228233337402,1.7831315994262695,0.5651087760925293
2538,math,1.7140318155288696,2.3919355869293213,0.6779037714004517
2539,wiki,2.998037815093994,3.3176109790802,0.31957316398620605
2540,news,2.6303024291992188,2.757965326309204,0.12766289710998535
2541,reviews,4.033344268798828,4.135313987731934,0.10196971893310547
2542,paper,2.9494545459747314,3.9608097076416016,1.0113551616668701
2543,code,1.412314534187317,1.878676414489746,0.4663618803024292
2544,math,1.5313043594360352,2.0143792629241943,0.4830749034881592
2545,wiki,3.055814266204834,3.0666701793670654,0.010855913162231445
2546,news,4.207032203674316,4.382549285888672,0.17551708221435547
2547,reviews,3.8643453121185303,4.003185272216797,0.1388399600982666
2548,paper,3.3578414916992188,4.474099636077881,1.116258144378662
2549,code,2.8982760906219482,3.1604621410369873,0.26218605041503906
2550,math,1.4979327917099,1.9753035306930542,0.4773707389831543
2551,wiki,3.0493953227996826,3.15714955329895,0.10775423049926758
2552,news,4.638050556182861,5.0656633377075195,0.4276127815246582
2553,reviews,3.7936573028564453,3.9238293170928955,0.1301720142364502
2554,paper,3.398653268814087,4.888067245483398,1.4894139766693115
2555,code,2.6117501258850098,2.949127197265625,0.33737707138061523
2556,math,1.2373579740524292,1.5654093027114868,0.3280513286590576
2557,wiki,3.309962511062622,4.104899883270264,0.7949373722076416
2558,news,3.189175844192505,3.4492504596710205,0.2600746154785156
2559,reviews,4.169495582580566,4.249152183532715,0.07965660095214844
2560,paper,3.4596610069274902,5.229675769805908,1.770014762878418
2561,code,1.8097302913665771,2.0493602752685547,0.23962998390197754
2562,math,1.2406682968139648,1.5401414632797241,0.2994731664657593
2563,wiki,3.467766761779785,3.5712478160858154,0.10348105430603027
2564,news,3.67606520652771,3.914470911026001,0.23840570449829102
2565,reviews,3.944539785385132,4.0543012619018555,0.10976147651672363
2566,paper,2.8929319381713867,4.414379596710205,1.5214476585388184
2567,code,1.1659830808639526,1.7910064458847046,0.625023365020752
2568,math,1.9467206001281738,2.480877161026001,0.5341565608978271
2569,wiki,3.125737190246582,3.477994203567505,0.35225701332092285
2570,news,3.0740606784820557,3.6210899353027344,0.5470292568206787
2571,reviews,4.206501483917236,4.217841148376465,0.011339664459228516
2572,paper,2.07546329498291,3.5471749305725098,1.4717116355895996
2573,code,1.1036334037780762,1.6944595575332642,0.590826153755188
2574,math,1.3822375535964966,1.672193169593811,0.28995561599731445
2575,wiki,3.4731531143188477,3.7627806663513184,0.2896275520324707
2576,news,3.4401862621307373,3.860365390777588,0.4201791286468506
2577,reviews,3.742201805114746,3.877434253692627,0.13523244857788086
2578,paper,3.130601406097412,4.361802101135254,1.2312006950378418
2579,code,1.1423425674438477,1.7526066303253174,0.6102640628814697
2580,math,1.2170743942260742,1.5577760934829712,0.340701699256897
2581,wiki,3.339509963989258,3.42472243309021,0.08521246910095215
2582,news,3.5879716873168945,3.7696259021759033,0.1816542148590088
2583,reviews,3.8390743732452393,3.912867784500122,0.07379341125488281
2584,paper,2.9558935165405273,4.427338600158691,1.471445083618164
2585,code,1.3042082786560059,1.8142802715301514,0.5100719928741455
2586,math,1.1047121286392212,1.406139612197876,0.3014274835586548
2587,wiki,2.8406312465667725,3.1581361293792725,0.3175048828125
2588,news,3.619256019592285,3.906240463256836,0.2869844436645508
2589,reviews,2.649153470993042,2.7333993911743164,0.08424592018127441
2590,paper,2.9434144496917725,3.7695224285125732,0.8261079788208008
2591,code,1.6155837774276733,1.8967667818069458,0.28118300437927246
2592,math,1.1122374534606934,1.5941239595413208,0.48188650608062744
2593,wiki,3.0339157581329346,3.163156509399414,0.1292407512664795
2594,news,3.4258816242218018,3.9114999771118164,0.48561835289001465
2595,reviews,3.388552188873291,3.452181339263916,0.063629150390625
2596,paper,2.877401113510132,4.22328519821167,1.345884084701538
2597,code,1.3729068040847778,1.7518200874328613,0.3789132833480835
2598,math,1.5722715854644775,2.074582576751709,0.5023109912872314
2599,wiki,2.5168509483337402,3.305804967880249,0.7889540195465088
2600,news,4.365192413330078,4.6651787757873535,0.2999863624572754
2601,reviews,2.8136143684387207,2.968750476837158,0.1551361083984375
2602,paper,2.465452194213867,3.570380687713623,1.1049284934997559
2603,code,2.061298131942749,2.077577829360962,0.01627969741821289
2604,math,1.0977065563201904,1.3383599519729614,0.240653395652771
2605,wiki,2.497901201248169,2.998161792755127,0.500260591506958
2606,news,3.0372166633605957,3.544612407684326,0.5073957443237305
2607,reviews,3.2065656185150146,3.3938472270965576,0.18728160858154297
2608,paper,2.284799098968506,3.5520429611206055,1.2672438621520996
2609,code,1.3940938711166382,2.0162296295166016,0.6221357583999634
2610,math,1.3071937561035156,1.6996301412582397,0.3924363851547241
2611,wiki,3.8372936248779297,4.290580749511719,0.45328712463378906
2612,news,4.049659729003906,4.206868648529053,0.15720891952514648
2613,reviews,3.3456180095672607,3.373532295227051,0.02791428565979004
2614,paper,2.4377238750457764,3.7729263305664062,1.3352024555206299
2615,code,1.4043152332305908,2.1461257934570312,0.7418105602264404
2616,math,1.403394341468811,2.145439863204956,0.742045521736145
2617,wiki,3.4243648052215576,3.871807098388672,0.44744229316711426
2618,news,3.3347551822662354,3.8597662448883057,0.5250110626220703
2619,reviews,3.5756280422210693,3.5755538940429688,-7.414817810058594e-05
2620,paper,2.921186685562134,4.314138412475586,1.3929517269134521
2621,code,1.3533090353012085,1.6386487483978271,0.28533971309661865
2622,math,1.1558798551559448,1.7100459337234497,0.5541660785675049
2623,wiki,3.308431386947632,4.173665523529053,0.8652341365814209
2624,news,3.2500686645507812,3.7216036319732666,0.47153496742248535
2625,reviews,3.7055563926696777,3.6945011615753174,-0.011055231094360352
2626,paper,3.7054224014282227,5.113653182983398,1.4082307815551758
2627,code,1.3651753664016724,1.927507758140564,0.5623323917388916
2628,math,1.6849017143249512,2.0898325443267822,0.40493083000183105
2629,wiki,3.069685220718384,3.4963066577911377,0.4266214370727539
2630,news,3.799139976501465,4.150251865386963,0.35111188888549805
2631,reviews,4.05003547668457,4.09681510925293,0.046779632568359375
2632,paper,2.7046031951904297,3.994805097579956,1.2902019023895264
2633,code,1.4471478462219238,1.8489909172058105,0.4018430709838867
2634,math,0.4877699613571167,0.6874298453330994,0.19965988397598267
2635,wiki,3.5277695655822754,4.060296058654785,0.5325264930725098
2636,news,3.1387040615081787,3.5285227298736572,0.3898186683654785
2637,reviews,3.2129857540130615,3.2800018787384033,0.0670161247253418
2638,paper,2.9042117595672607,4.631264686584473,1.727052927017212
2639,code,1.472460150718689,2.033726453781128,0.561266303062439
2640,math,1.5696237087249756,2.0331780910491943,0.46355438232421875
2641,wiki,2.694248914718628,3.4563236236572266,0.7620747089385986
2642,news,2.5525553226470947,2.7943007946014404,0.2417454719543457
2643,reviews,4.066215991973877,4.063168048858643,-0.003047943115234375
2644,paper,2.314785957336426,3.404813051223755,1.090027093887329
2645,code,1.612851619720459,2.234048843383789,0.6211972236633301
2646,math,1.276123285293579,1.6783826351165771,0.40225934982299805
2647,wiki,2.496778964996338,2.5357799530029297,0.0390009880065918
2648,news,2.8788301944732666,3.2280097007751465,0.3491795063018799
2649,reviews,2.893023729324341,2.8278138637542725,-0.06520986557006836
2650,paper,2.707759380340576,4.0722503662109375,1.3644909858703613
2651,code,1.4215352535247803,1.6477054357528687,0.22617018222808838
2652,math,1.165891408920288,1.5818047523498535,0.41591334342956543
2653,wiki,3.149655818939209,3.83539080619812,0.6857349872589111
2654,news,3.458167314529419,3.7503225803375244,0.29215526580810547
2655,reviews,4.059562683105469,3.9935615062713623,-0.06600117683410645
2656,paper,2.4354844093322754,3.9858593940734863,1.550374984741211
2657,code,0.9245240092277527,1.517084002494812,0.5925599932670593
2658,math,1.504448652267456,1.8958239555358887,0.3913753032684326
2659,wiki,2.9652490615844727,3.0218710899353027,0.05662202835083008
2660,news,3.2138593196868896,3.4657602310180664,0.25190091133117676
2661,reviews,4.154808044433594,4.219099998474121,0.06429195404052734
2662,paper,2.4411096572875977,3.680987596511841,1.2398779392242432
